Date,EMIM.AS,IUSN.DE,IWDA.AS
2023-11-27,27.81100082397461,5.801000118255615,78.69999694824219
2023-11-28,27.96500015258789,5.794000148773193,78.55000305175781
2023-11-29,27.856000900268555,5.820000171661377,78.6050033569336
2023-11-30,28.075000762939453,5.85099983215332,78.97000122070312
2023-12-01,28.18600082397461,5.953000068664551,79.8499984741211
2023-12-04,28.10300064086914,5.953000068664551,79.76000213623047
2023-12-05,28.003999710083008,5.953000068664551,80.16000366210938
2023-12-06,28.15399932861328,5.953000068664551,80.27999877929688
2023-12-07,28.134000778198242,6.01800012588501,80.375
2023-12-08,28.143999099731445,6.072999954223633,80.875
2023-12-11,28.295000076293945,6.079999923706055,81.16000366210938
2023-12-12,28.177000045776367,6.052999973297119,81.13999938964844
2023-12-13,28.030000686645508,6.061999797821045,81.43499755859375
2023-12-14,28.367000579833984,6.254000186920166,81.40499877929688
2023-12-15,28.56800079345703,6.2820000648498535,81.9749984741211
2023-12-18,28.291000366210938,6.247000217437744,82.01000213623047
2023-12-19,28.475000381469727,6.311999797821045,82.09500122070312
2023-12-20,28.284000396728516,6.3420000076293945,82.3499984741211
2023-12-21,28.363000869750977,6.2789998054504395,81.7300033569336
2023-12-22,28.268999099731445,6.336999893188477,82.04000091552734
2023-12-27,28.341999053955078,6.3480000495910645,81.76000213623047
2023-12-28,28.750999450683594,6.36299991607666,82.05500030517578
2023-12-29,28.722000122070312,6.375999927520752,81.87000274658203
2024-01-02,28.709999084472656,6.3480000495910645,82.21499633789062
2024-01-03,28.641000747680664,6.250999927520752,81.83000183105469
2024-01-04,28.58300018310547,6.2230000495910645,81.78500366210938
2024-01-05,28.628000259399414,6.210999965667725,81.62999725341797
2024-01-08,28.510000228881836,6.234000205993652,81.80000305175781
2024-01-09,28.336999893188477,6.260000228881836,82.41500091552734
2024-01-10,28.13800048828125,6.228000164031982,82.40499877929688
2024-01-11,28.150999069213867,6.169000148773193,82.11499786376953
2024-01-12,28.434999465942383,6.22599983215332,82.68499755859375
2024-01-15,28.297000885009766,6.232999801635742,82.74500274658203
2024-01-16,28.062000274658203,6.211999893188477,82.94499969482422
2024-01-17,27.53700065612793,6.132999897003174,82.4000015258789
2024-01-18,27.792999267578125,6.1620001792907715,82.7300033569336
2024-01-19,27.826000213623047,6.139999866485596,83.00499725341797
2024-01-22,27.79199981689453,6.27400016784668,83.94499969482422
2024-01-23,28.035999298095703,6.26800012588501,84.05500030517578
2024-01-24,28.405000686645508,6.2829999923706055,84.50499725341797
2024-01-25,28.468000411987305,6.298999786376953,84.86000061035156
2024-01-26,28.47599983215332,6.308000087738037,84.97000122070312
2024-01-29,28.527000427246094,6.335000038146973,85.30000305175781
2024-01-30,28.256999969482422,6.341000080108643,85.54499816894531
2024-01-31,28.34600067138672,6.317999839782715,85.01499938964844
2024-02-01,28.336999893188477,6.236000061035156,84.69499969482422
2024-02-02,28.38599967956543,6.296999931335449,86.02999877929688
2024-02-05,28.549999237060547,6.251999855041504,86.17500305175781
2024-02-06,29.216999053955078,6.297999858856201,86.37000274658203
2024-02-07,29.121999740600586,6.291999816894531,86.7300033569336
2024-02-08,29.038999557495117,6.314000129699707,86.79000091552734
2024-02-09,28.975000381469727,6.3379998207092285,86.93499755859375
2024-02-12,29.45199966430664,6.464000225067139,87.6500015258789
2024-02-13,28.975000381469727,6.354000091552734,86.80000305175781
2024-02-14,29.288000106811523,6.361999988555908,86.92500305175781
2024-02-15,29.305999755859375,6.446000099182129,87.33999633789062
2024-02-16,29.5310001373291,6.473999977111816,87.73500061035156
2024-02-19,29.524999618530273,6.441999912261963,87.5250015258789
2024-02-20,29.40399932861328,6.386000156402588,86.68000030517578
2024-02-21,29.472000122070312,6.363999843597412,86.58499908447266
2024-02-22,29.679000854492188,6.419000148773193,88.05000305175781
2024-02-23,29.701000213623047,6.428999900817871,88.38500213623047
2024-02-26,29.535999298095703,6.420000076293945,88.05999755859375
2024-02-27,29.608999252319336,6.468999862670898,87.93000030517578
2024-02-28,29.246000289916992,6.4629998207092285,87.9800033569336
2024-02-29,29.319000244140625,6.479000091552734,88.18000030517578
2024-03-01,29.642000198364258,6.526000022888184,88.80000305175781
2024-03-04,29.54599952697754,6.52400016784668,88.79000091552734
2024-03-05,29.322999954223633,6.492000102996826,88.18499755859375
2024-03-06,29.618000030517578,6.517000198364258,88.47000122070312
2024-03-07,29.611000061035156,6.538000106811523,88.86499786376953
2024-03-08,29.631000518798828,6.553999900817871,88.93000030517578
2024-03-11,29.742000579833984,6.500999927520752,88.32499694824219
2024-03-12,30.009000778198242,6.502999782562256,89.07499694824219
2024-03-13,29.783000946044922,6.5229997634887695,89.07499694824219
2024-03-14,29.854999542236328,6.4720001220703125,89.12999725341797
2024-03-15,29.67099952697754,6.4710001945495605,88.59500122070312
2024-03-18,29.761999130249023,6.495999813079834,89.3949966430664
2024-03-19,29.642000198364258,6.521999835968018,89.51499938964844
2024-03-20,29.711000442504883,6.52400016784668,89.72000122070312
2024-03-21,30.08300018310547,6.6519999504089355,91.0199966430664
2024-03-22,29.979999542236328,6.625999927520752,90.9749984741211
2024-03-25,29.93899917602539,6.63100004196167,90.69999694824219
2024-03-26,29.961000442504883,6.64300012588501,90.90499877929688
2024-03-27,29.948999404907227,6.695000171661377,90.86499786376953
2024-03-28,30.195999145507812,6.761000156402588,91.44499969482422
2024-04-02,30.43400001525879,6.629000186920166,90.68499755859375
2024-04-03,30.31100082397461,6.644999980926514,90.76499938964844
2024-04-04,30.499000549316406,6.671999931335449,90.84500122070312
2024-04-05,30.236000061035156,6.616000175476074,90.19999694824219
2024-04-08,30.45400047302246,6.64900016784668,90.37999725341797
2024-04-09,30.514999389648438,6.63100004196167,89.8550033569336
2024-04-10,30.441999435424805,6.611000061035156,90.2750015258789
2024-04-11,30.624000549316406,6.5960001945495605,90.4000015258789
2024-04-12,30.37700080871582,6.611999988555908,90.8499984741211
2024-04-15,30.288000106811523,6.548999786376953,90.6449966430664
2024-04-16,29.71500015258789,6.458000183105469,89.2300033569336
2024-04-17,29.645000457763672,6.423999786376953,88.76000213623047
2024-04-18,29.871999740600586,6.448999881744385,88.97000122070312
2024-04-19,29.628999710083008,6.39900016784668,88.0999984741211
2024-04-22,29.795000076293945,6.431000232696533,88.2750015258789
2024-04-23,29.990999221801758,6.519999980926514,89.23999786376953
2024-04-24,30.155000686645508,6.498000144958496,89.27999877929688
2024-04-25,30.07200050354004,6.418000221252441,88.19999694824219
2024-04-26,30.54400062561035,6.50600004196167,89.78500366210938
2024-04-29,30.753999710083008,6.545000076293945,89.81500244140625
2024-04-30,30.618999481201172,6.50600004196167,89.57499694824219
2024-05-02,31.03499984741211,6.513000011444092,88.91500091552734
2024-05-03,31.167999267578125,6.579999923706055,89.63999938964844
2024-05-06,31.240999221801758,6.631999969482422,90.31999969482422
2024-05-07,31.131999969482422,6.670000076293945,90.94000244140625
2024-05-08,31.150999069213867,6.642000198364258,90.94499969482422
2024-05-09,31.101999282836914,6.669000148773193,91.13999938964844
2024-05-10,31.200000762939453,6.681000232696533,91.44499969482422
2024-05-13,31.35700035095215,6.691999912261963,91.30000305175781
2024-05-14,31.41699981689453,6.709000110626221,91.25
2024-05-15,31.618000030517578,6.736000061035156,91.91500091552734
2024-05-16,31.718000411987305,6.710000038146973,92.29000091552734
2024-05-17,31.865999221801758,6.698999881744385,92.0
